What was Universal Studios permitted to use in 2000;DIFFICULT
What book was not used by priests in 1637;DIFFICULT
When was Russian encouraged to be used in Estonia;DIFFICULT
What is another language that uses Latin for its alphabet;DIFFICULT
How are words ordered in Estonian canonically;EASY
What is the accusative used for;DIFFICULT
What is used in place of the future tense;DIFFICULT
What does Estonian use to show actions performed by an undecided subject;DIFFICULT
What is used in place of the past tense;DIFFICULT
What does Estonian use to show actions performed by an determined subject;DIFFICULT
Who in the course of their language planning attempted to use the formation ex nihilo technique;DIFFICULT
What is the technique Aavic used to create Estonian words out of nothing;DIFFICULT
What is the technique Aavic used to create Estonian words out of old words;DIFFICULT
What process changes the properties of the fibres used in papermaking;DIFFICULT
What plant was used in Egypt to make papyrus;DIFFICULT
What part of the Cyperus plant was used in making papyrus;DIFFICULT
What is another process used to pulp straws with high silicate content;DIFFICULT
What is a specialty process used to pulp paper mills;DIFFICULT
What is a specialty process used to hardwoods with high silicate content;DIFFICULT
What is a specialty process used to bagasse ;DIFFICULT
What is another process used to pulp straws with low silicate content;DIFFICULT
What type of clay improves the characteristics of the pulps used in papermaking;DIFFICULT
What besides china clay is used as a filler;DIFFICULT
What type of clay damages the characteristics of the pulps used in papermaking;DIFFICULT
What is used to collect the water expelled from pressing;DIFFICULT
What is used to collect water when hand-making paper;DIFFICULT
What is never used when making paper by hand;DIFFICULT
What is used to collect the rain expelled from pressing;DIFFICULT
What involves using air and heat to add water to the paper sheets;DIFFICULT
What is used in short sequences of less than 40 cans;DIFFICULT
What contraption is used to carry the paper to the web printing presses;DIFFICULT
If the paper is not to be used in the web printing process what is done;DIFFICULT
What is the paper fed onto unless it is going to be used in web printing presses;DIFFICULT
What contraption is not used to carry the paper to the web printing presses;DIFFICULT
If the paper is to be used in the web printing process what is done;DIFFICULT
What is used to apply watermarks and other patterns;DIFFICULT
What is used to not apply watermarks and other patterns;DIFFICULT
What tool is often used in measuring the thickness of paper;DIFFICULT
Someone measuring the thickness of paper in the UK is likely to use what unit;DIFFICULT
What tool is often used in measuring the width of paper;DIFFICULT
Someone measuring the thickness of paper in the US is likely to use what unit;DIFFICULT
What characteristic is paper usually classified by;EASY
 In the UK the weight of what is used to classify paper for sale;EASY
Commercial paper is commonly defined by what;EASY
Standard paper sizes are usually described with what terms;DIFFICULT
What is defined by the length and moistness of paper;EASY
Most countries besides the US use what ISO System;DIFFICULT
What is the lowest numbered A paper that is commonly used at home;DIFFICULT
What are some common sizes never used in the home or office;DIFFICULT
What is the lowest numbered A paper that is uncommonly used at home;DIFFICULT
How was rag paper superior to the early types of paper made using alum;DIFFICULT
 How was rag paper inferior to the early types of paper made using alum;DIFFICULT
Who sponsored the tests that show that all papers are subject to acid decay;DIFFICULT
What is determined by the ageing behavior of paper;EASY
Who sponsored the tests that show that all papers are not subject to acid decay;DIFFICULT
How many times more yield does the mechanical pulping process produce when compared to to the chemical pulping process;DIFFICULT
What type of process is used to produce most paper used in paperback books;DIFFICULT
What level of acid is usually found in the paper used by book publishers;DIFFICULT
How many times more yield does the mechanical pulping process produce when not compared to to the chemical pulping process;DIFFICULT
What type of process is used to produce least paper used in paperback books;DIFFICULT
What level of acid is not usually found in the paper used by book publishers;DIFFICULT
What percentage of harvested trees are used in the manufacturing of paper;DIFFICULT
What percentage of trees harvested are not used for making paper;DIFFICULT
What percentage of harvested bushes are used in the manufacturing of paper;DIFFICULT
How many paper cups are used by Americans each year;DIFFICULT
What product used in the sale ofpaper is newly used by manufacturers in an effort to be more environmentally friendly;DIFFICULT
What is the main benefit of using paperfoam over traditional shrink-wrap;DIFFICULT
What is made out of plastic and is being used instead of expanded plastic packaging;DIFFICULT
What product used in the sale of paper is newly used by manufacturers in an effort to be less environmentally friendly;DIFFICULT
What is the least benefit of using paperfoam over traditional shrink-wrap;DIFFICULT
What is newly used as a coating in high grease applications;DIFFICULT
Popcorn bags produced modernly are likely to use what type of coating;DIFFICULT
What is no longer used as a coating in high grease applications;DIFFICULT
Garbage bags produced modernly are likely to use what type of coating;DIFFICULT
What type of processes can only use chemically produced pulp;DIFFICULT
What type of processes can only use mechanically produced pulp;DIFFICULT
What general type of instruments tend to be used in adult contemporary;DIFFICULT
What radio format was described as being "the acoustic equivalent to Prozac";DIFFICULT
What term is used interchangeably with daylight saving time;DIFFICULT
What used to be the main draw on electricity;DIFFICULT
What word describes the approximate rates at which sunset and sunrise change with the seasons;DIFFICULT
As compared to areas with lower latitudes what kind of change do areas with high latitudes see in the length of day through the seasons;DIFFICULT
What natural resource were Germany and Austria-Hungary trying to conserve by using DST;DIFFICULT
What event in the 1970s led more regions of North America to use DST;DIFFICULT
Daylight Saving Time was used commonly during what war;DIFFICULT
Would those in favor of DST argue that it causes people to use more electricity or saves energy;DIFFICULT
What adjective would those against DST use to describe the energy savings touted by supporters;DIFFICULT
